"","sex","ef_age","new_age","acc_inv"
"8496","M","(22,80]","(19,33]","0"
"8497","F","(22,80]","(19,33]","0"
"8498","F","[16,18]","[16,19]","0"
"8499","F","(22,80]","(19,33]","0"
"8500","F","(22,80]","(19,33]","0"
"8501","F","(18,22]","(19,33]","0"
"8502","M","(22,80]","(19,33]","0"
"8503","M","(18,22]","(19,33]","0"
"8504","F","[16,18]","[16,19]","0"
"8505","M","[16,18]","[16,19]","0"
"8506","F","(22,80]","(19,33]","1+"
"8507","M","[16,18]","[16,19]","0"
"8508","F","[16,18]","[16,19]","0"
"8509","F","[16,18]","[16,19]","0"
"8510","F","(18,22]","(19,33]","0"
"8511","M","[16,18]","[16,19]","0"
"8512","M","[16,18]","[16,19]","0"
"8513","F","(22,80]","(19,33]","0"
"8514","F","(22,80]","(33,80]","0"
"8515","M","[16,18]","[16,19]","0"
"8516","M","(22,80]","(19,33]","0"
"8517","F","(22,80]","(33,80]","0"
"8518","M","(18,22]","[16,19]","0"
"8519","F","[16,18]","[16,19]","0"
"8520","M","(22,80]","(19,33]","0"
"8521","F","(22,80]","(19,33]","0"
"8522","F","[16,18]","[16,19]","0"
"8523","F","(22,80]","(33,80]","0"
"8524","M","[16,18]","[16,19]","1+"
"8525","F","(22,80]","(33,80]","0"
"8526","F","[16,18]","[16,19]","0"
"8527","F","(22,80]","(19,33]","0"
"8528","F","(22,80]","(19,33]","0"
"8529","M","(22,80]","(19,33]","0"
"8530","F","(22,80]","(33,80]","0"
"8531","M","(18,22]","(19,33]","0"
"8532","F","(18,22]","[16,19]","0"
"8533","M","[16,18]","[16,19]","0"
"8534","F","[16,18]","[16,19]","0"
"8535","F","[16,18]","[16,19]","0"
"8536","F","(22,80]","(33,80]","0"
"8537","F","(18,22]","(19,33]","0"
"8538","M","[16,18]","[16,19]","0"
"8539","F","(22,80]","(19,33]","0"
"8540","M","[16,18]","[16,19]","0"
"8541","M","(22,80]","(33,80]","0"
"8542","M","(18,22]","[16,19]","0"
"8543","F","[16,18]","[16,19]","0"
"8544","M","(22,80]","(33,80]","0"
"8545","F","[16,18]","[16,19]","0"
"8546","F","(22,80]","(19,33]","0"
"8547","M","[16,18]","[16,19]","0"
"8548","M","[16,18]","[16,19]","0"
"8549","M","[16,18]","[16,19]","0"
"8550","M","(22,80]","(19,33]","0"
"8551","M","(18,22]","(19,33]","0"
"8552","F","[16,18]","[16,19]","0"
"8553","F","(22,80]","(33,80]","0"
"8554","F","[16,18]","[16,19]","0"
"8555","F","(22,80]","(19,33]","0"
"8556","M","(22,80]","(33,80]","0"
"8557","M","(22,80]","(19,33]","0"
"8558","F","(18,22]","[16,19]","0"
"8559","F","[16,18]","[16,19]","0"
"8560","F","(18,22]","(19,33]","0"
"8561","F","(18,22]","[16,19]","0"
"8562","F","(22,80]","(33,80]","0"
"8563","M","[16,18]","[16,19]","1+"
"8564","F","(18,22]","(19,33]","0"
"8565","M","(18,22]","[16,19]","0"
"8566","M","(18,22]","[16,19]","0"
"8567","F","(18,22]","[16,19]","0"
"8568","F","[16,18]","[16,19]","0"
"8569","F","[16,18]","[16,19]","0"
"8570","F","(22,80]","(19,33]","0"
"8571","M","[16,18]","[16,19]","0"
"8572","F","(22,80]","(33,80]","0"
"8573","M","[16,18]","[16,19]","0"
"8574","F","(22,80]","(19,33]","0"
"8575","F","(22,80]","(33,80]","0"
"8576","M","[16,18]","[16,19]","0"
"8577","F","(18,22]","[16,19]","0"
"8578","F","[16,18]","[16,19]","0"
"8579","F","(22,80]","(19,33]","0"
"8580","F","(18,22]","(19,33]","0"
"8581","F","(22,80]","(19,33]","0"
"8582","F","[16,18]","[16,19]","0"
"8583","F","(22,80]","(19,33]","1+"
"8584","M","(22,80]","(19,33]","0"
"8585","M","(22,80]","(19,33]","0"
"8586","F","(18,22]","(19,33]","0"
"8587","F","(22,80]","(33,80]","0"
"8588","F","[16,18]","[16,19]","0"
"8589","F","(18,22]","(19,33]","0"
"8590","M","[16,18]","[16,19]","0"
"8591","F","(22,80]","(33,80]","0"
"8592","F","(22,80]","(19,33]","0"
"8593","F","(18,22]","[16,19]","0"
"8594","F","(22,80]","(19,33]","0"
"8595","M","[16,18]","[16,19]","0"
"8596","F","(22,80]","(19,33]","0"
"8597","M","(18,22]","(19,33]","0"
"8598","M","[16,18]","[16,19]","0"
"8599","F","[16,18]","[16,19]","0"
"8600","M","[16,18]","[16,19]","0"
"8601","F","[16,18]","[16,19]","0"
"8602","M","[16,18]","[16,19]","0"
"8603","F","(22,80]","(19,33]","0"
"8604","F","[16,18]","[16,19]","0"
"8605","F","(22,80]","(19,33]","0"
"8606","F","(22,80]","(19,33]","0"
"8607","F","(18,22]","(19,33]","0"
"8608","F","[16,18]","[16,19]","0"
"8609","F","[16,18]","[16,19]","0"
"8610","F","[16,18]","[16,19]","0"
"8611","F","(18,22]","(19,33]","0"
"8612","F","[16,18]","[16,19]","0"
"8613","F","(18,22]","(19,33]","0"
"8614","F","(18,22]","(19,33]","0"
"8615","M","[16,18]","[16,19]","0"
"8616","F","(22,80]","(33,80]","0"
"8617","M","(18,22]","(19,33]","0"
"8618","F","[16,18]","[16,19]","0"
"8619","F","(18,22]","(19,33]","0"
"8620","F","(18,22]","[16,19]","0"
"8621","F","(22,80]","(33,80]","0"
"8622","F","(22,80]","(33,80]","0"
"8623","F","(18,22]","[16,19]","0"
"8624","F","[16,18]","[16,19]","0"
"8625","M","(22,80]","(33,80]","0"
"8626","M","[16,18]","[16,19]","1+"
"8627","F","(22,80]","(19,33]","0"
"8628","M","[16,18]","[16,19]","0"
"8629","F","[16,18]","[16,19]","0"
"8630","F","(22,80]","(33,80]","0"
"8631","F","[16,18]","[16,19]","0"
"8632","F","(22,80]","(19,33]","0"
"8633","F","[16,18]","[16,19]","0"
"8634","M","(18,22]","[16,19]","0"
"8635","F","(22,80]","(19,33]","0"
"8636","F","(18,22]","(19,33]","0"
"8637","F","(22,80]","(19,33]","0"
"8638","M","(18,22]","(19,33]","0"
"8639","F","(18,22]","(19,33]","0"
"8640","F","(22,80]","(19,33]","0"
"8641","F","[16,18]","[16,19]","0"
"8642","M","(22,80]","(33,80]","0"
"8643","F","[16,18]","[16,19]","0"
"8644","F","(22,80]","(19,33]","0"
"8645","F","(22,80]","(33,80]","0"
"8646","F","(18,22]","[16,19]","0"
"8647","F","[16,18]","[16,19]","0"
"8648","F","(18,22]","(19,33]","0"
"8649","F","(22,80]","(33,80]","0"
"8650","F","(22,80]","(19,33]","0"
"8651","F","(22,80]","(33,80]","0"
"8652","M","[16,18]","[16,19]","0"
"8653","M","(18,22]","[16,19]","0"
"8654","M","(22,80]","(19,33]","0"
"8655","M","(22,80]","(33,80]","0"
"8656","F","(18,22]","(19,33]","0"
"8657","F","(22,80]","(19,33]","0"
"8658","F","(22,80]","(33,80]","0"
"8659","F","(22,80]","(33,80]","0"
"8660","F","[16,18]","[16,19]","0"
"8661","M","[16,18]","[16,19]","0"
"8662","F","(18,22]","(19,33]","0"
"8663","F","(18,22]","(19,33]","0"
"8664","F","[16,18]","[16,19]","0"
"8665","F","[16,18]","[16,19]","0"
"8666","F","[16,18]","[16,19]","1+"
"8667","F","[16,18]","[16,19]","0"
"8668","F","(18,22]","(19,33]","0"
"8669","M","(18,22]","(19,33]","0"
"8670","F","(22,80]","(33,80]","0"
"8671","M","[16,18]","[16,19]","1+"
"8672","F","[16,18]","[16,19]","0"
"8673","M","[16,18]","[16,19]","0"
"8674","F","(22,80]","(33,80]","0"
"8675","F","[16,18]","[16,19]","0"
"8676","F","[16,18]","[16,19]","0"
"8677","F","[16,18]","[16,19]","0"
"8678","M","[16,18]","[16,19]","0"
"8679","M","[16,18]","[16,19]","0"
"8680","M","[16,18]","[16,19]","0"
"8681","M","[16,18]","[16,19]","1+"
"8682","M","(22,80]","(19,33]","0"
"8683","F","(18,22]","[16,19]","0"
"8684","F","[16,18]","[16,19]","0"
"8685","F","(18,22]","[16,19]","0"
"8686","F","(22,80]","(19,33]","0"
"8687","F","[16,18]","[16,19]","0"
"8688","M","[16,18]","[16,19]","0"
"8689","F","(22,80]","(19,33]","0"
"8690","F","(22,80]","(19,33]","0"
"8691","F","(18,22]","(19,33]","0"
"8692","F","(18,22]","(19,33]","0"
"8693","F","[16,18]","[16,19]","0"
"8694","F","[16,18]","[16,19]","0"
"8695","F","[16,18]","[16,19]","0"
"8696","M","[16,18]","[16,19]","0"
"8697","M","(18,22]","[16,19]","0"
"8698","M","[16,18]","[16,19]","0"
"8699","F","(22,80]","(19,33]","0"
"8700","F","[16,18]","[16,19]","0"
"8701","F","[16,18]","[16,19]","0"
"8702","F","[16,18]","[16,19]","0"
"8703","M","(22,80]","(33,80]","0"
"8704","M","(18,22]","(19,33]","0"
"8705","F","(22,80]","(19,33]","0"
"8706","F","[16,18]","[16,19]","0"
"8707","F","(18,22]","[16,19]","0"
"8708","F","[16,18]","[16,19]","1+"
"8709","F","(22,80]","(33,80]","0"
"8710","F","[16,18]","[16,19]","0"
"8711","F","[16,18]","[16,19]","0"
"8712","F","[16,18]","[16,19]","1+"
"8713","M","[16,18]","[16,19]","0"
"8714","F","(18,22]","[16,19]","0"
"8715","M","(22,80]","(19,33]","0"
"8716","M","[16,18]","[16,19]","0"
"8717","M","[16,18]","[16,19]","0"
"8718","M","[16,18]","[16,19]","0"
"8719","M","[16,18]","[16,19]","1+"
"8720","M","[16,18]","[16,19]","0"
"8721","M","(18,22]","(19,33]","0"
"8722","F","(22,80]","(33,80]","0"
"8723","F","[16,18]","[16,19]","0"
"8724","M","[16,18]","[16,19]","0"
"8725","F","[16,18]","[16,19]","0"
"8726","M","[16,18]","[16,19]","0"
"8727","M","[16,18]","[16,19]","0"
"8728","M","[16,18]","[16,19]","1+"
"8729","M","(18,22]","[16,19]","0"
"8730","F","(18,22]","(19,33]","0"
"8731","F","[16,18]","[16,19]","0"
"8732","M","[16,18]","[16,19]","0"
"8733","F","[16,18]","[16,19]","0"
"8734","F","(22,80]","(19,33]","0"
"8735","M","[16,18]","[16,19]","0"
"8736","F","(18,22]","[16,19]","0"
"8737","F","(18,22]","(19,33]","0"
"8738","F","[16,18]","[16,19]","0"
"8739","F","(22,80]","(33,80]","0"
"8740","F","[16,18]","[16,19]","1+"
"8741","F","(22,80]","(33,80]","0"
"8742","M","(22,80]","(19,33]","0"
"8743","F","(18,22]","[16,19]","0"
"8744","F","(22,80]","(19,33]","1+"
"8745","F","[16,18]","[16,19]","0"
"8746","M","(22,80]","(19,33]","0"
"8747","F","[16,18]","[16,19]","0"
"8748","M","[16,18]","[16,19]","0"
"8749","F","[16,18]","[16,19]","0"
"8750","M","[16,18]","[16,19]","0"
"8751","F","[16,18]","[16,19]","0"
"8752","F","(22,80]","(19,33]","0"
"8753","F","(22,80]","(19,33]","0"
"8754","M","[16,18]","[16,19]","0"
"8755","M","[16,18]","[16,19]","0"
"8756","F","[16,18]","[16,19]","0"
"8757","F","(22,80]","(19,33]","0"
"8758","M","(22,80]","(19,33]","0"
"8759","M","(18,22]","[16,19]","0"
"8760","F","[16,18]","[16,19]","0"
"8761","F","[16,18]","[16,19]","1+"
"8762","F","[16,18]","[16,19]","0"
"8763","F","[16,18]","[16,19]","1+"
"8764","F","(18,22]","[16,19]","0"
"8765","F","[16,18]","[16,19]","0"
"8766","F","[16,18]","[16,19]","1+"
"8767","M","[16,18]","[16,19]","0"
"8768","F","[16,18]","[16,19]","0"
"8769","M","(18,22]","[16,19]","0"
"8770","M","[16,18]","[16,19]","0"
"8771","M","[16,18]","[16,19]","0"
"8772","F","[16,18]","[16,19]","0"
"8773","M","[16,18]","[16,19]","0"
"8774","M","(18,22]","(19,33]","0"
"8775","F","(18,22]","[16,19]","0"
"8776","F","(18,22]","[16,19]","0"
"8777","F","(18,22]","(19,33]","0"
"8778","M","[16,18]","[16,19]","0"
"8779","F","(22,80]","(19,33]","0"
"8780","M","(22,80]","(33,80]","1+"
"8781","M","(22,80]","(33,80]","0"
"8782","F","(22,80]","(19,33]","0"
"8783","F","[16,18]","[16,19]","0"
"8784","F","[16,18]","[16,19]","0"
"8785","M","[16,18]","[16,19]","0"
"8786","F","(22,80]","(19,33]","0"
"8787","F","(18,22]","[16,19]","0"
"8788","M","(18,22]","[16,19]","0"
"8789","F","[16,18]","[16,19]","0"
"8790","M","(22,80]","(19,33]","1+"
"8791","F","[16,18]","[16,19]","0"
"8792","F","(22,80]","(19,33]","0"
"8793","M","[16,18]","[16,19]","0"
"8794","F","(22,80]","(33,80]","0"
"8795","M","[16,18]","[16,19]","0"
"8796","F","[16,18]","[16,19]","0"
"8797","F","(18,22]","[16,19]","0"
"8798","F","[16,18]","[16,19]","0"
"8799","F","[16,18]","[16,19]","0"
"8800","M","(22,80]","(33,80]","0"
"8801","M","[16,18]","[16,19]","0"
"8802","M","(22,80]","(33,80]","0"
"8803","F","[16,18]","[16,19]","0"
"8804","F","(18,22]","[16,19]","0"
"8805","F","(18,22]","(19,33]","1+"
"8806","F","(22,80]","(33,80]","0"
"8807","M","(22,80]","(19,33]","0"
"8808","F","(18,22]","(19,33]","0"
"8809","F","(22,80]","(19,33]","1+"
"8810","M","[16,18]","[16,19]","0"
"8811","F","[16,18]","[16,19]","0"
"8812","F","(22,80]","(19,33]","0"
"8813","F","[16,18]","[16,19]","0"
"8814","F","[16,18]","[16,19]","0"
"8815","F","(22,80]","(19,33]","0"
"8816","F","(22,80]","(33,80]","0"
"8817","F","(18,22]","[16,19]","0"
"8818","F","(22,80]","(19,33]","0"
"8819","M","(22,80]","(19,33]","0"
"8820","F","(22,80]","(19,33]","0"
"8821","M","(22,80]","(33,80]","0"
"8822","M","[16,18]","[16,19]","1+"
"8823","M","(18,22]","(19,33]","0"
"8824","F","(18,22]","[16,19]","0"
"8825","M","[16,18]","[16,19]","0"
"8826","F","[16,18]","[16,19]","1+"
"8827","M","(22,80]","(33,80]","0"
"8828","M","[16,18]","[16,19]","0"
"8829","F","[16,18]","[16,19]","0"
"8830","F","[16,18]","[16,19]","0"
"8831","F","[16,18]","[16,19]","0"
"8832","F","(22,80]","(19,33]","0"
"8833","F","[16,18]","[16,19]","0"
"8834","F","[16,18]","[16,19]","0"
"8835","M","[16,18]","[16,19]","0"
"8836","M","(22,80]","(19,33]","0"
"8837","F","[16,18]","[16,19]","0"
"8838","F","(22,80]","(33,80]","0"
"8839","F","(22,80]","(33,80]","0"
"8840","F","(22,80]","(33,80]","0"
"8841","M","[16,18]","[16,19]","0"
"8842","F","[16,18]","[16,19]","0"
"8843","F","(22,80]","(33,80]","0"
"8844","F","[16,18]","[16,19]","0"
"8845","M","[16,18]","[16,19]","0"
"8846","F","(22,80]","(33,80]","0"
"8847","M","[16,18]","[16,19]","0"
"8848","F","(18,22]","(19,33]","0"
"8849","F","(22,80]","(19,33]","0"
"8850","F","(18,22]","[16,19]","0"
"8851","M","[16,18]","[16,19]","0"
"8852","F","(18,22]","[16,19]","0"
"8853","F","(22,80]","(19,33]","0"
"8854","F","(22,80]","(33,80]","0"
"8855","M","(18,22]","(19,33]","0"
"8856","F","[16,18]","[16,19]","0"
"8857","F","(22,80]","(19,33]","0"
"8858","M","(22,80]","(33,80]","0"
"8859","F","(22,80]","(19,33]","0"
"8860","F","[16,18]","[16,19]","1+"
"8861","M","[16,18]","[16,19]","0"
"8862","F","(22,80]","(19,33]","0"
"8863","M","[16,18]","[16,19]","0"
"8864","F","(22,80]","(33,80]","0"
"8865","M","(18,22]","(19,33]","0"
"8866","F","(22,80]","(19,33]","0"
"8867","F","(22,80]","(33,80]","0"
"8868","M","[16,18]","[16,19]","0"
"8869","F","[16,18]","[16,19]","0"
"8870","M","[16,18]","[16,19]","0"
"8871","F","(22,80]","(19,33]","0"
"8872","M","[16,18]","[16,19]","0"
"8873","F","(18,22]","[16,19]","0"
"8874","M","[16,18]","[16,19]","0"
"8875","M","(18,22]","[16,19]","0"
"8876","F","[16,18]","[16,19]","0"
"8877","F","(22,80]","(33,80]","0"
"8878","F","[16,18]","[16,19]","1+"
"8879","F","[16,18]","[16,19]","0"
"8880","M","[16,18]","[16,19]","0"
"8881","M","[16,18]","[16,19]","1+"
"8882","F","[16,18]","[16,19]","0"
"8883","M","(22,80]","(19,33]","0"
"8884","F","(22,80]","(33,80]","0"
"8885","M","[16,18]","[16,19]","0"
"8886","F","(18,22]","(19,33]","0"
"8887","F","[16,18]","[16,19]","0"
"8888","F","[16,18]","[16,19]","0"
"8889","M","(22,80]","(19,33]","0"
"8890","M","[16,18]","[16,19]","0"
"8891","F","[16,18]","[16,19]","0"
"8892","M","(18,22]","(19,33]","0"
"8893","F","(22,80]","(19,33]","0"
"8894","F","[16,18]","[16,19]","0"
"8895","F","(18,22]","(19,33]","0"
"8896","M","[16,18]","[16,19]","0"
"8897","M","(18,22]","[16,19]","0"
"8898","M","[16,18]","[16,19]","0"
"8899","M","[16,18]","[16,19]","0"
"8900","F","(22,80]","(19,33]","0"
"8901","F","[16,18]","[16,19]","0"
"8902","F","(22,80]","(33,80]","0"
"8903","M","[16,18]","[16,19]","0"
"8904","M","[16,18]","[16,19]","0"
"8905","F","(22,80]","(19,33]","1+"
"8906","F","[16,18]","[16,19]","0"
"8907","F","(22,80]","(19,33]","0"
"8908","M","[16,18]","[16,19]","0"
"8909","M","(18,22]","[16,19]","0"
"8910","F","(22,80]","(33,80]","0"
"8911","F","[16,18]","[16,19]","0"
"8912","F","(22,80]","(33,80]","0"
"8913","M","(22,80]","(19,33]","1+"
"8914","M","(18,22]","[16,19]","0"
"8915","M","(22,80]","(19,33]","0"
"8916","F","[16,18]","[16,19]","0"
"8917","F","(22,80]","(33,80]","0"
"8918","F","(22,80]","(19,33]","0"
"8919","M","(22,80]","(33,80]","0"
"8920","M","[16,18]","[16,19]","0"
"8921","F","(18,22]","(19,33]","0"
"8922","M","(22,80]","(19,33]","0"
"8923","M","[16,18]","[16,19]","0"
"8924","M","(22,80]","(19,33]","0"
"8925","M","[16,18]","[16,19]","0"
"8926","F","(18,22]","[16,19]","0"
"8927","F","(18,22]","(19,33]","0"
"8928","M","(22,80]","(19,33]","0"
"8929","F","[16,18]","[16,19]","0"
"8930","F","(18,22]","[16,19]","1+"
"8931","M","[16,18]","[16,19]","0"
"8932","F","[16,18]","[16,19]","0"
"8933","F","(18,22]","(19,33]","0"
"8934","F","[16,18]","[16,19]","0"
"8935","F","(18,22]","(19,33]","0"
"8936","F","(18,22]","(19,33]","0"
"8937","M","[16,18]","[16,19]","0"
"8938","F","(22,80]","(19,33]","0"
"8939","M","(22,80]","(19,33]","0"
"8940","F","(18,22]","[16,19]","0"
"8941","F","[16,18]","[16,19]","0"
"8942","M","[16,18]","[16,19]","0"
"8943","F","[16,18]","[16,19]","0"
"8944","F","(22,80]","(19,33]","0"
"8945","F","(18,22]","(19,33]","0"
"8946","F","[16,18]","[16,19]","1+"
"8947","F","[16,18]","[16,19]","0"
"8948","F","(22,80]","(19,33]","0"
"8949","M","(18,22]","[16,19]","0"
"8950","F","[16,18]","[16,19]","0"
"8951","F","[16,18]","[16,19]","0"
"8952","F","[16,18]","[16,19]","0"
"8953","F","(22,80]","(33,80]","0"
"8954","M","(22,80]","(33,80]","0"
"8955","M","[16,18]","[16,19]","0"
"8956","F","(22,80]","(33,80]","0"
"8957","F","(22,80]","(33,80]","0"
"8958","F","[16,18]","[16,19]","0"
"8959","F","(18,22]","[16,19]","0"
"8960","M","(22,80]","(33,80]","0"
"8961","M","(22,80]","(19,33]","0"
"8962","M","(18,22]","[16,19]","0"
"8963","F","(22,80]","(19,33]","0"
"8964","M","[16,18]","[16,19]","0"
"8965","F","(22,80]","(19,33]","0"
"8966","M","[16,18]","[16,19]","0"
"8967","M","(22,80]","(33,80]","0"
"8968","F","[16,18]","[16,19]","0"
"8969","F","(22,80]","(19,33]","0"
"8970","M","[16,18]","[16,19]","0"
"8971","F","(22,80]","(19,33]","0"
"8972","F","[16,18]","[16,19]","0"
"8973","F","(18,22]","(19,33]","0"
"8974","F","[16,18]","[16,19]","0"
"8975","F","[16,18]","[16,19]","0"
"8976","F","[16,18]","[16,19]","0"
"8977","F","(22,80]","(19,33]","0"
"8978","F","(22,80]","(33,80]","0"
"8979","F","[16,18]","[16,19]","0"
"8980","F","[16,18]","[16,19]","0"
"8981","M","[16,18]","[16,19]","0"
"8982","M","[16,18]","[16,19]","0"
"8983","M","[16,18]","[16,19]","0"
"8984","F","[16,18]","[16,19]","0"
"8985","F","(18,22]","[16,19]","0"
"8986","F","(18,22]","(19,33]","0"
"8987","M","[16,18]","[16,19]","1+"
"8988","F","(22,80]","(19,33]","0"
"8989","F","(22,80]","(19,33]","1+"
"8990","F","(22,80]","(19,33]","0"
"8991","M","[16,18]","[16,19]","0"
"8992","F","(18,22]","[16,19]","0"
"8993","F","(22,80]","(19,33]","0"
"8994","M","(18,22]","(19,33]","0"
"8995","F","[16,18]","[16,19]","0"
"8996","F","(22,80]","(19,33]","1+"
"8997","F","(22,80]","(19,33]","0"
"8998","F","(18,22]","[16,19]","0"
"8999","F","[16,18]","[16,19]","0"
"9000","F","[16,18]","[16,19]","1+"
"9001","M","(22,80]","(19,33]","0"
"9002","F","[16,18]","[16,19]","0"
"9003","F","[16,18]","[16,19]","0"
"9004","M","(18,22]","[16,19]","1+"
"9005","F","(18,22]","(19,33]","0"
"9006","F","(22,80]","(19,33]","0"
"9007","M","[16,18]","[16,19]","0"
"9008","F","[16,18]","[16,19]","0"
"9009","F","[16,18]","[16,19]","0"
"9010","M","[16,18]","[16,19]","0"
"9011","M","[16,18]","[16,19]","0"
"9012","M","[16,18]","[16,19]","1+"
"9013","F","(22,80]","(19,33]","0"
"9014","F","(18,22]","[16,19]","0"
"9015","F","(22,80]","(33,80]","0"
"9016","F","[16,18]","[16,19]","0"
"9017","M","(18,22]","(19,33]","0"
"9018","F","(18,22]","(19,33]","0"
"9019","M","[16,18]","[16,19]","0"
"9020","M","(22,80]","(19,33]","0"
"9021","F","[16,18]","[16,19]","0"
"9022","F","[16,18]","[16,19]","0"
"9023","F","(18,22]","(19,33]","0"
"9024","M","[16,18]","[16,19]","0"
"9025","F","(18,22]","(19,33]","1+"
"9026","M","[16,18]","[16,19]","0"
"9027","M","[16,18]","[16,19]","1+"
"9028","F","[16,18]","[16,19]","1+"
"9029","F","[16,18]","[16,19]","0"
"9030","M","(18,22]","(19,33]","0"
"9031","F","[16,18]","[16,19]","0"
"9032","F","(22,80]","(19,33]","0"
"9033","M","(18,22]","[16,19]","0"
"9034","M","(18,22]","(19,33]","0"
"9035","M","[16,18]","[16,19]","0"
"9036","F","(22,80]","(33,80]","0"
"9037","F","(22,80]","(33,80]","0"
"9038","F","(22,80]","(19,33]","0"
"9039","M","[16,18]","[16,19]","0"
"9040","M","[16,18]","[16,19]","0"
"9041","M","(22,80]","(19,33]","0"
"9042","F","(18,22]","(19,33]","0"
"9043","F","[16,18]","[16,19]","0"
"9044","M","(22,80]","(19,33]","0"
"9045","M","[16,18]","[16,19]","0"
"9046","F","[16,18]","[16,19]","0"
"9047","F","[16,18]","[16,19]","0"
"9048","F","(22,80]","(19,33]","0"
"9049","F","(18,22]","[16,19]","0"
"9050","F","(18,22]","(19,33]","0"
"9051","F","(18,22]","(19,33]","0"
"9052","F","(22,80]","(19,33]","0"
"9053","M","[16,18]","[16,19]","0"
"9054","F","[16,18]","[16,19]","0"
"9055","F","(18,22]","[16,19]","0"
"9056","M","(22,80]","(19,33]","0"
"9057","F","[16,18]","[16,19]","0"
"9058","F","(22,80]","(19,33]","0"
"9059","F","[16,18]","[16,19]","0"
"9060","F","(18,22]","(19,33]","0"
"9061","F","(18,22]","(19,33]","1+"
"9062","M","[16,18]","[16,19]","0"
"9063","M","[16,18]","[16,19]","0"
"9064","M","(18,22]","(19,33]","1+"
"9065","M","[16,18]","[16,19]","0"
"9066","F","(18,22]","(19,33]","0"
"9067","M","[16,18]","[16,19]","0"
"9068","F","[16,18]","[16,19]","0"
"9069","F","(22,80]","(19,33]","0"
"9070","M","[16,18]","[16,19]","0"
"9071","F","[16,18]","[16,19]","0"
"9072","M","(22,80]","(19,33]","0"
"9073","F","[16,18]","[16,19]","0"
"9074","M","(18,22]","(19,33]","0"
"9075","F","(22,80]","(19,33]","0"
"9076","F","[16,18]","[16,19]","0"
"9077","F","[16,18]","[16,19]","0"
"9078","F","(18,22]","[16,19]","0"
"9079","F","[16,18]","[16,19]","0"
"9080","F","(22,80]","(19,33]","0"
"9081","M","[16,18]","[16,19]","0"
"9082","F","[16,18]","[16,19]","0"
"9083","M","[16,18]","[16,19]","0"
"9084","F","(22,80]","(19,33]","0"
"9085","M","(22,80]","(19,33]","0"
"9086","F","(18,22]","(19,33]","0"
"9087","M","[16,18]","[16,19]","0"
"9088","M","[16,18]","[16,19]","0"
"9089","F","[16,18]","[16,19]","0"
"9090","F","[16,18]","[16,19]","0"
"9091","M","(18,22]","[16,19]","0"
"9092","F","(18,22]","(19,33]","0"
"9093","F","[16,18]","[16,19]","1+"
"9094","M","[16,18]","[16,19]","1+"
"9095","M","(22,80]","(19,33]","0"
"9096","F","(22,80]","(19,33]","0"
"9097","F","[16,18]","[16,19]","0"
"9098","F","(18,22]","(19,33]","0"
"9099","M","[16,18]","[16,19]","0"
"9100","F","[16,18]","[16,19]","0"
"9101","M","(22,80]","(19,33]","0"
"9102","F","[16,18]","[16,19]","0"
"9103","F","(22,80]","(33,80]","0"
"9104","F","(22,80]","(19,33]","1+"
"9105","F","(22,80]","(19,33]","0"
"9106","M","[16,18]","[16,19]","0"
"9107","F","(22,80]","(19,33]","0"
"9108","F","(22,80]","(33,80]","0"
"9109","F","(18,22]","[16,19]","0"
"9110","M","(18,22]","(19,33]","0"
"9111","F","[16,18]","[16,19]","0"
"9112","F","(22,80]","(19,33]","0"
"9113","F","(22,80]","(19,33]","0"
"9114","F","[16,18]","[16,19]","0"
"9115","F","(22,80]","(19,33]","0"
"9116","M","(22,80]","(33,80]","0"
