"","int_age","sex","freq","acc_inv"
"3311",17,"M","1","1+"
"3312",18,"F","2","0"
"3313",25,"F","2","0"
"3314",18,"F","2","0"
"3315",19,"M","3","0"
"3316",18,"F","2","0"
"3317",22,"F","1","0"
"3318",26,"M","1","0"
"3319",23,"F","2","1+"
"3320",18,"F","1","0"
"3321",17,"M","1","1+"
"3322",18,"M","1","0"
"3323",17,"F","1","0"
"3324",17,"M","1","0"
"3325",17,"F","1","0"
"3326",17,"M","2","1+"
"3327",39,"M","3","0"
"3328",17,"F","2","0"
"3329",38,"F","3","0"
"3330",26,"F","1","0"
"3331",22,"F","3","0"
"3332",22,"M","2","0"
"3333",18,"F","2","0"
"3334",19,"F","1","0"
"3335",18,"M","2","0"
"3336",18,"F","1","1+"
"3337",17,"F","2","0"
"3338",17,"F","1","0"
"3339",28,"F","3","0"
"3340",18,"F","1","1+"
"3341",33,"F","2","0"
"3342",22,"F","1","0"
"3343",18,"F","2","0"
"3344",38,"F","1","0"
"3345",31,"F","2","0"
"3346",35,"M","3","0"
"3347",18,"F","2","0"
"3348",32,"M","1","0"
"3349",18,"M","1","0"
"3350",18,"F","3","0"
"3351",27,"F","1","0"
"3352",24,"F","1","0"
"3353",18,"M","2","0"
"3354",18,"F","2","0"
"3355",28,"F","1","0"
"3356",42,"F","2","0"
"3357",17,"M","2","0"
"3358",18,"M","1","0"
"3359",19,"F","1","0"
"3360",21,"F","1","0"
"3361",17,"F","1","1+"
"3362",20,"F","3","0"
"3363",18,"F","1","0"
"3364",28,"M","2","0"
"3365",31,"M","1","0"
"3366",19,"F","1","0"
"3367",18,"F","3","0"
"3368",19,"F","1","0"
"3369",19,"F","1","0"
"3370",18,"M","2","0"
"3371",37,"F","2","0"
"3372",21,"M","1","0"
"3373",41,"F","1","0"
"3374",19,"M","1","0"
"3375",19,"F","3","0"
"3376",18,"F","1","0"
"3377",19,"M","1","0"
"3378",18,"M","3","0"
"3379",59,"F","1","0"
"3380",18,"F","1","0"
"3381",18,"F","1","0"
"3382",18,"F","1","0"
"3383",18,"F","1","0"
"3384",22,"F","1","0"
"3385",18,"F","1","0"
"3386",18,"M","1","0"
"3387",17,"F","1","0"
"3388",18,"F","1","0"
"3389",19,"F","1","0"
"3390",18,"M","2","0"
"3391",18,"M","2","0"
"3392",18,"M","1","0"
"3393",18,"M","1","0"
"3394",23,"F","1","0"
"3395",32,"F","3","1+"
"3396",19,"F","1","0"
"3397",29,"F","1","0"
"3398",25,"M","3","0"
"3399",18,"F","2","0"
"3400",17,"M","1","0"
"3401",18,"F","2","0"
"3402",25,"F","1","0"
"3403",19,"F","1","0"
"3404",28,"F","1","0"
"3405",21,"F","1","0"
"3406",19,"M","1","0"
"3407",19,"F","2","0"
"3408",18,"F","2","0"
"3409",26,"F","2","0"
"3410",18,"F","1","0"
"3411",48,"F","1","0"
"3412",18,"F","2","0"
"3413",45,"F","2","0"
"3414",31,"F","3","0"
"3415",18,"F","1","0"
"3416",17,"F","1","0"
"3417",21,"F","1","0"
"3418",18,"F","3","0"
"3419",37,"F","2","0"
"3420",18,"M","1","0"
"3421",18,"F","1","1+"
"3422",34,"F","1","0"
"3423",18,"F","1","0"
"3424",18,"F","3","1+"
"3425",18,"M","1","0"
"3426",18,"M","1","0"
"3427",17,"F","1","0"
"3428",22,"F","1","0"
"3429",23,"F","1","0"
"3430",41,"F","1","0"
"3431",31,"F","2","0"
"3432",18,"F","1","0"
"3433",18,"F","2","0"
"3434",19,"F","1","0"
"3435",18,"M","1","0"
"3436",30,"F","3","0"
"3437",18,"M","2","0"
"3438",26,"M","3","0"
"3439",18,"F","3","0"
"3440",18,"M","1","0"
"3441",18,"F","2","0"
"3442",18,"F","1","0"
"3443",19,"F","1","0"
"3444",18,"F","1","0"
"3445",18,"F","1","0"
"3446",18,"F","1","0"
"3447",18,"M","3","0"
"3448",18,"F","1","0"
"3449",18,"M","1","1+"
"3450",17,"F","2","0"
"3451",23,"F","1","0"
"3452",38,"M","2","0"
"3453",21,"F","1","0"
"3454",18,"M","2","0"
"3455",18,"M","1","0"
"3456",18,"F","1","0"
"3457",17,"M","1","0"
"3458",23,"F","3","0"
"3459",34,"F","1","0"
"3460",18,"M","1","0"
"3461",18,"F","2","0"
"3462",30,"F","1","0"
"3463",17,"M","1","1+"
"3464",20,"F","1","0"
"3465",18,"F","2","0"
"3466",18,"F","2","0"
"3467",34,"F","1","0"
"3468",34,"F","2","0"
"3469",17,"F","2","1+"
"3470",18,"F","1","0"
"3471",25,"F","1","0"
"3472",18,"M","2","0"
"3473",18,"M","2","0"
"3474",18,"F","2","0"
"3475",19,"M","2","0"
"3476",18,"F","1","0"
"3477",27,"F","1","0"
"3478",18,"M","1","0"
"3479",20,"F","1","0"
"3480",19,"F","2","0"
"3481",18,"F","2","0"
"3482",22,"M","1","0"
"3483",18,"F","1","0"
"3484",19,"M","1","0"
"3485",25,"F","1","1+"
"3486",19,"F","1","0"
"3487",17,"M","1","0"
"3488",22,"M","1","0"
"3489",17,"M","1","0"
"3490",18,"F","2","0"
"3491",30,"F","2","0"
"3492",21,"F","2","0"
"3493",18,"F","1","0"
"3494",24,"F","1","0"
"3495",17,"M","1","0"
"3496",18,"F","2","0"
"3497",17,"F","1","0"
"3498",18,"M","2","0"
"3499",18,"F","2","0"
"3500",18,"M","2","0"
"3501",18,"F","3","0"
"3502",34,"M","1","0"
"3503",18,"M","1","0"
"3504",40,"M","1","0"
"3505",32,"F","1","0"
"3506",25,"F","1","0"
"3507",18,"M","1","0"
"3508",18,"F","2","0"
"3509",22,"F","1","1+"
"3510",17,"F","1","0"
"3511",18,"M","2","0"
"3512",18,"F","1","0"
"3513",26,"M","2","0"
"3514",26,"M","1","0"
"3515",36,"F","2","0"
"3516",18,"F","2","1+"
"3517",17,"M","2","0"
"3518",17,"M","3","0"
"3519",29,"F","1","0"
"3520",18,"F","3","0"
"3521",18,"F","1","0"
"3522",25,"F","1","0"
"3523",19,"M","2","0"
"3524",24,"F","1","0"
"3525",18,"F","1","0"
"3526",18,"F","2","0"
"3527",27,"M","1","0"
"3528",35,"F","1","0"
"3529",18,"F","2","0"
"3530",20,"F","1","0"
"3531",18,"M","1","0"
"3532",50,"F","2","0"
"3533",18,"F","3","0"
"3534",17,"M","3","0"
"3535",18,"M","2","0"
"3536",18,"F","2","0"
"3537",18,"F","1","1+"
"3538",17,"M","1","1+"
"3539",18,"F","2","0"
"3540",29,"F","1","0"
"3541",34,"F","3","0"
"3542",17,"M","1","0"
"3543",18,"F","1","0"
"3544",30,"F","3","0"
"3545",17,"F","2","0"
"3546",18,"F","1","1+"
"3547",18,"F","1","0"
"3548",21,"F","2","0"
"3549",18,"F","1","0"
"3550",28,"M","1","0"
"3551",23,"M","2","0"
"3552",23,"F","1","0"
"3553",29,"F","1","0"
"3554",18,"F","3","0"
"3555",18,"F","1","0"
"3556",52,"F","3","0"
"3557",18,"F","2","0"
"3558",19,"F","3","0"
"3559",24,"F","2","0"
"3560",43,"F","2","0"
"3561",41,"F","3","0"
"3562",27,"F","1","0"
"3563",18,"F","3","0"
"3564",36,"F","1","0"
"3565",18,"F","2","0"
"3566",25,"F","1","0"
"3567",18,"F","1","0"
"3568",18,"M","2","0"
"3569",23,"F","2","0"
"3570",24,"M","1","0"
"3571",17,"M","1","1+"
"3572",18,"M","2","0"
"3573",38,"M","1","0"
"3574",18,"F","1","0"
"3575",17,"M","3","0"
"3576",18,"M","1","0"
"3577",18,"M","2","0"
"3578",28,"F","1","0"
"3579",18,"F","2","0"
"3580",42,"F","3","0"
"3581",26,"F","1","0"
"3582",18,"F","2","1+"
"3583",18,"F","3","0"
"3584",22,"F","3","0"
"3585",17,"M","1","1+"
"3586",18,"F","2","0"
"3587",19,"M","2","0"
"3588",18,"M","1","0"
"3589",18,"M","2","0"
"3590",27,"F","1","0"
"3591",17,"M","1","0"
"3592",43,"M","1","0"
"3593",18,"M","1","0"
"3594",27,"F","2","0"
"3595",18,"M","1","0"
"3596",32,"F","2","0"
"3597",36,"M","1","0"
"3598",18,"F","1","0"
"3599",19,"F","1","0"
"3600",27,"M","1","0"
"3601",18,"F","1","0"
"3602",19,"F","1","0"
"3603",20,"F","3","0"
"3604",18,"F","2","0"
"3605",18,"F","2","0"
"3606",18,"F","1","0"
"3607",18,"M","3","0"
"3608",23,"M","1","0"
"3609",19,"F","2","0"
"3610",18,"F","2","0"
"3611",29,"M","1","0"
"3612",18,"F","3","0"
"3613",21,"M","1","0"
"3614",18,"F","1","0"
"3615",26,"M","3","0"
"3616",17,"M","3","0"
"3617",18,"F","2","0"
"3618",18,"F","1","1+"
"3619",28,"M","1","0"
"3620",49,"M","1","0"
"3621",18,"F","2","0"
"3622",22,"F","1","0"
"3623",21,"F","1","0"
"3624",18,"F","3","0"
"3625",18,"M","1","1+"
"3626",18,"F","1","0"
"3627",20,"F","1","0"
"3628",18,"F","1","0"
"3629",18,"M","3","0"
"3630",18,"F","1","0"
"3631",18,"F","2","0"
"3632",27,"F","1","0"
"3633",18,"F","1","0"
"3634",17,"F","1","0"
"3635",19,"F","2","0"
"3636",31,"F","3","0"
"3637",35,"F","3","0"
"3638",34,"F","2","0"
"3639",31,"F","1","0"
"3640",17,"M","1","1+"
"3641",19,"M","1","0"
"3642",19,"M","1","0"
"3643",19,"F","2","0"
"3644",20,"F","1","0"
"3645",24,"F","1","0"
"3646",19,"M","1","0"
"3647",39,"F","1","0"
"3648",19,"M","2","0"
"3649",18,"M","1","0"
"3650",21,"F","3","0"
"3651",21,"F","1","0"
"3652",19,"F","1","0"
"3653",38,"F","2","0"
"3654",17,"F","1","0"
"3655",18,"F","1","0"
"3656",36,"F","1","0"
"3657",44,"M","1","0"
"3658",20,"F","1","0"
"3659",33,"F","1","0"
"3660",18,"F","3","0"
"3661",18,"M","1","0"
"3662",18,"M","1","0"
"3663",18,"M","3","0"
"3664",34,"F","1","0"
"3665",17,"M","1","0"
"3666",38,"M","3","0"
"3667",18,"M","1","1+"
"3668",17,"M","1","0"
"3669",21,"F","1","0"
"3670",17,"M","2","0"
"3671",18,"M","1","1+"
"3672",40,"F","2","0"
"3673",27,"F","1","0"
"3674",18,"F","2","0"
"3675",18,"M","2","0"
"3676",18,"F","2","0"
"3677",23,"F","2","0"
"3678",20,"F","1","0"
"3679",20,"M","1","0"
"3680",18,"F","2","0"
"3681",48,"M","1","0"
"3682",18,"M","2","0"
"3683",18,"F","2","0"
"3684",17,"M","1","0"
"3685",17,"M","1","1+"
"3686",17,"F","1","0"
"3687",19,"M","1","0"
"3688",24,"M","1","0"
"3689",22,"F","3","0"
"3690",18,"M","1","0"
"3691",18,"F","1","1+"
"3692",17,"F","1","0"
"3693",35,"F","2","0"
"3694",18,"M","2","0"
"3695",18,"F","1","0"
"3696",18,"F","3","0"
"3697",17,"M","2","0"
"3698",18,"F","3","0"
"3699",18,"F","1","0"
"3700",18,"F","2","0"
"3701",18,"M","2","0"
"3702",18,"F","2","0"
"3703",18,"F","1","0"
"3704",19,"F","1","0"
"3705",23,"F","3","0"
"3706",44,"F","3","0"
"3707",20,"F","1","0"
"3708",18,"F","2","0"
"3709",20,"F","2","0"
"3710",18,"F","1","0"
"3711",18,"F","1","0"
"3712",17,"M","1","0"
"3713",18,"F","3","0"
"3714",52,"F","1","0"
"3715",31,"F","1","0"
"3716",17,"F","2","0"
"3717",44,"F","1","0"
"3718",31,"M","1","0"
"3719",18,"F","2","0"
"3720",17,"F","1","0"
"3721",18,"M","3","0"
"3722",23,"F","2","1+"
"3723",17,"F","1","1+"
"3724",60,"F","1","0"
"3725",38,"M","1","0"
"3726",18,"F","1","0"
"3727",22,"F","1","0"
"3728",18,"F","3","0"
"3729",22,"F","1","0"
"3730",26,"F","1","0"
"3731",28,"F","1","0"
"3732",18,"M","2","0"
"3733",24,"M","1","0"
"3734",18,"F","1","0"
"3735",38,"F","1","0"
"3736",41,"F","1","0"
"3737",36,"F","1","0"
"3738",22,"F","2","0"
"3739",35,"F","1","0"
"3740",23,"M","1","1+"
"3741",24,"F","3","0"
"3742",18,"F","1","1+"
"3743",19,"F","1","0"
"3744",41,"F","3","0"
"3745",17,"F","2","0"
"3746",19,"F","2","0"
"3747",28,"M","1","0"
"3748",18,"F","1","0"
"3749",21,"F","1","0"
"3750",23,"F","1","0"
"3751",18,"M","1","0"
"3752",18,"M","2","0"
"3753",17,"M","1","0"
"3754",18,"M","2","0"
"3755",18,"F","2","0"
"3756",18,"F","2","0"
"3757",21,"F","2","0"
"3758",19,"F","1","0"
"3759",18,"F","1","0"
"3760",22,"F","2","0"
"3761",18,"F","3","0"
"3762",18,"F","2","0"
"3763",19,"F","2","0"
"3764",27,"F","3","0"
"3765",38,"M","1","0"
"3766",47,"F","1","0"
"3767",17,"F","1","0"
"3768",18,"F","2","0"
"3769",18,"F","2","0"
"3770",19,"F","1","0"
"3771",18,"F","2","0"
"3772",18,"F","3","0"
"3773",18,"F","2","0"
"3774",18,"F","1","0"
"3775",24,"F","3","0"
"3776",24,"F","1","0"
"3777",18,"M","1","0"
"3778",18,"F","1","1+"
"3779",19,"F","1","1+"
"3780",23,"F","1","0"
"3781",21,"F","2","0"
"3782",20,"F","1","0"
"3783",19,"F","3","0"
"3784",32,"M","2","0"
"3785",30,"M","1","0"
"3786",27,"F","2","0"
"3787",34,"F","2","0"
"3788",20,"F","3","0"
"3789",18,"F","1","0"
"3790",47,"M","1","0"
"3791",19,"M","1","0"
"3792",20,"F","1","0"
"3793",18,"M","1","0"
"3794",18,"F","1","0"
"3795",32,"F","2","0"
"3796",24,"M","1","0"
"3797",18,"F","2","0"
"3798",24,"F","1","0"
"3799",25,"F","2","0"
"3800",21,"F","3","0"
"3801",18,"M","3","0"
"3802",19,"M","1","0"
"3803",17,"F","1","0"
"3804",19,"M","3","0"
"3805",19,"M","1","0"
"3806",18,"F","2","0"
"3807",17,"M","1","0"
"3808",18,"M","3","0"
"3809",18,"F","2","0"
"3810",17,"M","1","0"
"3811",18,"F","1","0"
"3812",18,"F","2","0"
"3813",19,"F","1","1+"
"3814",17,"F","2","0"
"3815",17,"F","1","0"
"3816",18,"F","2","0"
"3817",23,"F","1","0"
"3818",25,"M","1","0"
"3819",17,"M","2","1+"
"3820",17,"F","1","0"
"3821",18,"F","1","0"
"3822",18,"F","2","0"
"3823",18,"F","3","0"
"3824",22,"M","2","0"
"3825",18,"F","1","0"
"3826",17,"M","1","0"
"3827",19,"F","1","0"
"3828",18,"F","1","0"
"3829",26,"M","2","0"
"3830",19,"F","1","0"
"3831",45,"F","1","0"
"3832",17,"M","1","0"
"3833",18,"F","1","0"
"3834",18,"F","1","1+"
"3835",18,"M","1","0"
"3836",35,"F","1","0"
"3837",19,"M","1","0"
"3838",32,"F","1","0"
"3839",27,"M","2","0"
"3840",17,"M","1","0"
"3841",17,"M","1","0"
"3842",18,"F","1","0"
"3843",23,"M","1","0"
"3844",19,"F","1","0"
"3845",20,"F","1","0"
"3846",17,"M","1","0"
"3847",20,"F","1","0"
"3848",30,"M","1","0"
"3849",18,"F","2","0"
"3850",18,"F","2","0"
"3851",19,"F","3","0"
"3852",19,"F","2","0"
"3853",19,"M","1","0"
"3854",39,"F","3","0"
"3855",19,"M","1","0"
"3856",18,"M","1","1+"
"3857",18,"F","3","0"
"3858",18,"M","2","0"
"3859",18,"M","2","0"
"3860",18,"F","1","0"
"3861",18,"M","1","1+"
"3862",18,"F","1","0"
"3863",46,"F","3","0"
"3864",32,"M","1","0"
"3865",18,"F","1","0"
"3866",18,"F","3","0"
"3867",18,"M","1","0"
"3868",22,"F","3","0"
"3869",24,"F","2","0"
"3870",18,"M","1","0"
"3871",18,"F","1","0"
"3872",17,"F","1","0"
"3873",18,"F","2","0"
"3874",22,"F","3","0"
"3875",24,"F","2","0"
"3876",20,"M","1","0"
"3877",18,"M","2","0"
"3878",59,"F","3","0"
"3879",18,"M","3","1+"
"3880",22,"F","1","0"
"3881",18,"F","2","0"
"3882",20,"F","3","0"
"3883",18,"F","2","0"
"3884",21,"F","3","0"
"3885",20,"M","2","0"
"3886",18,"M","1","0"
"3887",31,"M","2","1+"
"3888",18,"F","1","0"
"3889",18,"F","1","0"
"3890",18,"F","2","0"
"3891",18,"F","2","0"
"3892",19,"F","2","0"
"3893",41,"F","1","0"
"3894",18,"F","2","0"
"3895",21,"F","1","0"
"3896",17,"M","1","0"
"3897",36,"F","3","0"
"3898",18,"F","2","0"
"3899",21,"F","2","0"
"3900",18,"F","1","0"
"3901",20,"F","2","0"
"3902",19,"M","2","0"
"3903",18,"M","1","0"
"3904",30,"F","1","0"
"3905",18,"F","1","0"
"3906",18,"F","1","0"
"3907",18,"M","1","0"
"3908",22,"F","1","0"
"3909",18,"M","1","0"
"3910",17,"F","1","0"
"3911",18,"F","1","0"
"3912",24,"F","2","0"
"3913",49,"M","3","0"
"3914",20,"F","3","0"
"3915",19,"M","2","0"
"3916",18,"F","2","0"
"3917",18,"F","2","0"
"3918",27,"M","2","0"
"3919",23,"F","1","0"
"3920",20,"F","1","0"
"3921",25,"M","2","0"
"3922",63,"F","2","0"
"3923",39,"F","2","0"
"3924",42,"M","1","0"
"3925",18,"F","2","0"
"3926",17,"M","1","0"
"3927",46,"M","1","0"
"3928",18,"M","1","0"
"3929",18,"F","1","0"
"3930",19,"F","1","0"
"3931",18,"F","1","0"
"3932",18,"F","1","0"
"3933",48,"F","1","0"
"3934",19,"F","3","0"
"3935",19,"F","3","0"
"3936",20,"F","3","0"
"3937",17,"M","1","0"
"3938",18,"M","1","0"
"3939",19,"F","3","0"
"3940",19,"M","1","0"
"3941",22,"M","1","0"
"3942",21,"F","1","0"
"3943",20,"F","3","0"
"3944",17,"F","1","0"
"3945",20,"F","1","0"
"3946",26,"F","3","0"
"3947",17,"M","1","0"
"3948",19,"F","1","0"
"3949",26,"F","3","0"
"3950",24,"F","2","0"
"3951",19,"M","1","0"
"3952",30,"M","1","0"
"3953",17,"F","1","0"
"3954",18,"M","2","0"
"3955",26,"F","2","0"
"3956",24,"F","3","0"
"3957",18,"F","1","0"
"3958",20,"F","1","0"
"3959",31,"F","2","0"
"3960",18,"F","3","0"
"3961",19,"F","1","0"
"3962",20,"F","1","0"
"3963",34,"F","1","0"
"3964",20,"F","3","0"
"3965",46,"M","1","0"
"3966",18,"M","1","0"
"3967",21,"M","1","0"
"3968",18,"F","1","0"
"3969",18,"F","1","0"
"3970",18,"F","1","1+"
"3971",19,"F","3","0"
"3972",21,"F","2","0"
"3973",18,"M","1","0"
"3974",28,"F","1","0"
"3975",21,"F","3","0"
"3976",25,"F","1","0"
"3977",17,"F","1","1+"
"3978",21,"M","2","0"
"3979",42,"M","1","0"
"3980",17,"M","1","0"
"3981",19,"M","1","1+"
"3982",25,"F","1","0"
"3983",26,"F","2","0"
"3984",17,"M","2","0"
"3985",18,"F","1","0"
"3986",24,"M","1","0"
"3987",22,"F","1","0"
"3988",27,"F","1","0"
"3989",18,"F","2","1+"
"3990",17,"F","2","0"
"3991",30,"M","2","0"
"3992",23,"M","1","0"
"3993",33,"M","2","0"
"3994",18,"F","1","0"
"3995",19,"F","1","0"
"3996",18,"F","1","0"
"3997",19,"F","1","0"
"3998",18,"F","3","0"
"3999",19,"F","1","0"
"4000",37,"M","1","0"
"4001",22,"F","1","0"
"4002",24,"M","1","0"
"4003",39,"M","1","0"
"4004",35,"M","2","0"
"4005",18,"F","3","0"
"4006",21,"M","1","0"
"4007",19,"F","1","0"
"4008",18,"F","1","0"
"4009",20,"F","1","1+"
"4010",18,"F","1","0"
"4011",19,"F","3","0"
"4012",26,"F","2","0"
"4013",18,"F","2","0"
"4014",22,"F","2","0"
"4015",18,"F","1","0"
"4016",19,"F","3","0"
"4017",18,"F","2","0"
"4018",19,"F","3","0"
"4019",21,"F","1","0"
"4020",28,"F","2","0"
"4021",18,"F","1","0"
"4022",18,"M","1","0"
"4023",18,"F","2","0"
"4024",32,"F","2","0"
"4025",18,"M","1","0"
"4026",18,"M","3","0"
"4027",19,"M","1","0"
"4028",22,"F","1","0"
"4029",17,"M","2","0"
"4030",18,"F","1","0"
"4031",19,"F","1","0"
"4032",27,"M","2","0"
"4033",17,"M","1","0"
"4034",32,"F","2","0"
"4035",34,"F","3","0"
"4036",27,"F","3","0"
"4037",19,"F","1","0"
"4038",35,"F","3","0"
"4039",20,"M","2","1+"
"4040",19,"F","1","0"
"4041",18,"F","2","0"
"4042",19,"M","1","0"
"4043",18,"M","2","0"
"4044",18,"M","1","0"
"4045",19,"M","2","0"
"4046",19,"F","1","0"
"4047",19,"F","1","0"
"4048",20,"F","2","0"
"4049",42,"F","2","0"
"4050",32,"M","1","0"
"4051",21,"F","1","0"
"4052",19,"F","3","0"
"4053",18,"M","1","0"
"4054",18,"M","1","0"
"4055",18,"M","2","0"
"4056",46,"F","1","0"
"4057",42,"F","1","0"
"4058",25,"F","1","0"
"4059",18,"M","3","0"
"4060",18,"F","2","0"
"4061",27,"F","1","0"
"4062",20,"F","3","0"
"4063",22,"F","1","0"
"4064",18,"F","3","0"
"4065",18,"F","1","1+"
"4066",18,"M","3","0"
"4067",17,"M","2","1+"
"4068",19,"M","1","0"
"4069",19,"F","1","0"
"4070",20,"F","1","0"
"4071",29,"F","1","0"
"4072",37,"F","3","0"
"4073",27,"M","1","0"
"4074",18,"M","2","0"
"4075",18,"F","1","1+"
"4076",18,"F","2","0"
"4077",22,"F","2","0"
"4078",17,"M","1","0"
"4079",18,"F","3","0"
"4080",19,"M","2","0"
"4081",21,"M","3","0"
"4082",26,"F","2","0"
"4083",18,"F","3","0"
"4084",21,"M","3","0"
"4085",19,"M","3","0"
"4086",17,"F","1","0"
"4087",23,"F","1","0"
"4088",18,"M","1","0"
"4089",27,"F","1","0"
"4090",25,"F","1","0"
"4091",18,"F","1","0"
"4092",20,"M","2","0"
"4093",18,"F","1","0"
"4094",34,"F","1","0"
"4095",18,"F","3","0"
"4096",18,"F","1","0"
"4097",19,"F","2","0"
"4098",19,"F","1","0"
"4099",18,"F","1","0"
"4100",18,"F","2","0"
"4101",18,"M","1","0"
"4102",18,"M","1","0"
"4103",18,"M","3","0"
"4104",19,"F","1","0"
"4105",18,"M","1","0"
"4106",21,"F","1","0"
"4107",23,"F","1","0"
"4108",18,"M","1","0"
"4109",19,"F","1","0"
"4110",20,"F","3","0"
"4111",18,"M","1","0"
"4112",22,"F","1","0"
"4113",17,"F","1","0"
"4114",19,"F","1","0"
"4115",26,"M","2","0"
"4116",18,"F","1","0"
"4117",23,"M","2","0"
"4118",18,"M","1","0"
"4119",18,"F","3","0"
"4120",34,"F","1","0"
"4121",34,"M","3","0"
"4122",18,"F","1","0"
"4123",18,"F","1","0"
"4124",18,"F","2","0"
"4125",32,"F","1","0"
"4126",18,"F","1","0"
"4127",18,"F","1","0"
"4128",20,"M","2","0"
"4129",19,"M","2","0"
"4130",38,"M","1","0"
"4131",19,"F","1","0"
"4132",22,"M","1","0"
"4133",17,"M","2","0"
"4134",17,"M","1","0"
"4135",18,"F","2","0"
"4136",27,"F","1","0"
"4137",21,"F","1","0"
"4138",18,"M","2","0"
"4139",48,"F","1","0"
"4140",18,"M","1","0"
"4141",33,"F","1","0"
"4142",17,"F","3","0"
"4143",21,"F","1","0"
"4144",18,"F","1","0"
"4145",20,"M","2","1+"
"4146",44,"F","1","0"
"4147",18,"M","1","0"
"4148",28,"F","1","0"
"4149",17,"M","1","0"
"4150",18,"M","1","0"
"4151",18,"F","1","0"
"4152",18,"M","2","0"
"4153",18,"F","2","0"
"4154",18,"F","1","0"
"4155",17,"M","1","0"
"4156",18,"F","1","0"
"4157",18,"F","2","0"
"4158",18,"M","2","0"
"4159",19,"F","1","0"
"4160",24,"F","3","0"
"4161",19,"F","1","0"
"4162",18,"F","2","0"
"4163",22,"F","2","0"
"4164",32,"F","2","0"
"4165",35,"F","3","0"
"4166",28,"M","3","0"
"4167",33,"F","2","0"
"4168",35,"F","1","0"
"4169",38,"F","1","0"
"4170",35,"M","3","0"
"4171",34,"M","1","0"
"4172",17,"M","3","0"
"4173",18,"M","1","0"
"4174",35,"F","1","0"
"4175",18,"F","1","0"
"4176",19,"F","1","0"
"4177",18,"M","1","0"
"4178",18,"F","2","0"
"4179",18,"F","1","0"
"4180",21,"F","1","0"
"4181",18,"F","3","0"
"4182",18,"M","1","0"
"4183",18,"F","1","1+"
"4184",18,"M","1","1+"
"4185",28,"F","3","0"
"4186",51,"F","2","0"
"4187",18,"F","1","0"
"4188",19,"M","1","0"
"4189",22,"F","2","0"
"4190",24,"F","3","0"
"4191",28,"F","3","0"
"4192",25,"F","1","0"
"4193",42,"F","3","0"
"4194",18,"F","1","0"
"4195",21,"F","3","0"
"4196",24,"F","2","0"
"4197",21,"F","3","0"
"4198",16,"M","1","0"
"4199",18,"M","1","1+"
"4200",37,"F","2","0"
"4201",17,"F","2","0"
"4202",21,"F","1","0"
"4203",18,"F","1","0"
"4204",18,"F","1","0"
"4205",18,"F","1","1+"
"4206",34,"F","2","0"
"4207",18,"F","2","0"
"4208",24,"F","1","0"
"4209",36,"F","2","0"
"4210",18,"M","2","0"
"4211",18,"F","2","0"
"4212",17,"M","3","1+"
"4213",18,"F","1","0"
"4214",27,"F","2","0"
"4215",18,"M","1","0"
"4216",20,"M","1","0"
"4217",28,"F","3","0"
"4218",19,"F","1","0"
"4219",18,"M","3","0"
"4220",18,"F","1","0"
"4221",18,"F","2","0"
"4222",18,"F","1","0"
"4223",20,"F","2","0"
"4224",17,"M","1","0"
"4225",26,"F","2","0"
"4226",18,"F","3","0"
"4227",34,"F","1","0"
"4228",30,"F","2","0"
"4229",41,"F","1","0"
"4230",17,"M","1","0"
"4231",66,"F","1","0"
"4232",26,"M","2","0"
"4233",20,"F","1","0"
"4234",28,"F","2","0"
"4235",30,"F","1","0"
"4236",18,"M","2","0"
"4237",22,"M","1","0"
"4238",20,"F","1","0"
"4239",18,"F","3","0"
"4240",18,"M","3","0"
"4241",47,"F","2","0"
"4242",18,"M","1","0"
"4243",18,"F","1","0"
"4244",32,"F","1","0"
"4245",42,"F","1","0"
"4246",40,"F","3","0"
"4247",22,"F","1","0"
"4248",18,"F","1","0"
"4249",18,"M","3","0"
"4250",45,"M","2","0"
"4251",32,"F","1","0"
"4252",20,"F","3","0"
"4253",22,"F","2","0"
"4254",18,"F","2","0"
"4255",18,"F","2","0"
"4256",18,"M","3","0"
"4257",19,"F","2","0"
"4258",17,"F","2","0"
"4259",18,"F","1","0"
"4260",22,"F","2","0"
"4261",30,"M","1","0"
"4262",18,"F","1","0"
"4263",22,"F","1","0"
"4264",18,"M","1","0"
"4265",20,"F","1","0"
"4266",20,"M","1","0"
"4267",33,"M","2","0"
"4268",34,"F","1","0"
"4269",19,"F","1","0"
"4270",18,"F","3","0"
"4271",17,"F","2","0"
"4272",18,"M","3","0"
"4273",17,"F","1","0"
"4274",18,"F","1","0"
"4275",18,"F","2","1+"
"4276",18,"F","2","0"
"4277",25,"M","1","0"
"4278",18,"M","3","0"
"4279",20,"F","3","0"
"4280",18,"F","3","0"
"4281",31,"F","1","0"
"4282",26,"M","2","0"
"4283",23,"F","3","0"
"4284",18,"M","1","0"
"4285",26,"M","3","0"
"4286",19,"F","1","0"
"4287",18,"M","1","0"
"4288",19,"F","1","1+"
"4289",39,"M","2","0"
"4290",17,"M","1","0"
"4291",19,"M","1","0"
"4292",26,"F","1","0"
"4293",22,"F","1","0"
"4294",18,"M","2","0"
"4295",17,"F","1","0"
"4296",18,"F","1","0"
"4297",17,"M","1","0"
"4298",18,"M","1","0"
"4299",32,"F","1","0"
"4300",22,"M","1","0"
"4301",22,"M","1","1+"
"4302",19,"F","1","0"
"4303",18,"M","2","0"
"4304",37,"F","2","0"
