"","age_group","sex","freq","acc_inv","hp"
"2581","(18,21]","M","3","0","0"
"2582","(16,18]","M","1","0","0"
"2583","(16,18]","F","2","0","0"
"2584","(16,18]","F","1","0","0"
"2585","(16,18]","F","2","0","0"
"2586","(18,21]","F","2","0","0"
"2587","(18,21]","F","1","0","0"
"2588","(18,21]","F","3","0","0"
"2589","(16,18]","M","1","1+","0"
"2590","(21,80]","F","2","0","0"
"2591","(18,21]","M","1","0","0"
"2592","(16,18]","M","2","0","0"
"2593","(21,80]","M","1","0","0"
"2594","(16,18]","F","3","0","0"
"2595","(18,21]","M","1","0","0"
"2596","(21,80]","F","2","0","0"
"2597","(16,18]","F","1","0","0"
"2598","(21,80]","F","1","0","0"
"2599","(21,80]","M","1","0","0"
"2600","(16,18]","M","1","0","0"
"2601","(21,80]","F","3","0","0"
"2602","(21,80]","F","3","0","0"
"2603","(21,80]","F","3","0","0"
"2604","(18,21]","F","2","0","0"
"2605","(16,18]","M","2","1+","0"
"2606","(16,18]","F","1","0","0"
"2607","(16,18]","F","1","0","0"
"2608","(21,80]","F","2","0","0"
"2609","(21,80]","F","1","0","0"
"2610","(18,21]","M","3","0","0"
"2611","(21,80]","F","3","0","0"
"2612","(16,18]","F","1","0","0"
"2613","(18,21]","F","2","0","0"
"2614","(21,80]","F","1","0","0"
"2615","(16,18]","F","2","1+","0"
"2616","(21,80]","F","2","0","0"
"2617","(21,80]","F","2","0","0"
"2618","(21,80]","F","1","0","0"
"2619","(16,18]","F","2","0","0"
"2620","(21,80]","F","1","0","0"
"2621","(21,80]","F","1","0","0"
"2622","(21,80]","F","1","0","0"
"2623","(18,21]","F","1","0","0"
"2624","(21,80]","M","3","0","0"
"2625","(16,18]","M","2","0","0"
"2626","(16,18]","F","2","0","0"
"2627","(21,80]","F","2","0","0"
"2628","(21,80]","F","3","0","0"
"2629","(16,18]","M","1","0","0"
"2630","(21,80]","M","3","0","0"
"2631","(18,21]","M","2","0","0"
"2632","(18,21]","F","1","0","0"
"2633","(18,21]","F","1","0","0"
"2634","(16,18]","M","1","0","0"
"2635","(21,80]","M","1","0","0"
"2636","(21,80]","M","1","1+","0"
"2637","(16,18]","M","1","0","0"
"2638","(21,80]","F","2","0","0"
"2639","(16,18]","F","1","0","0"
"2640","(16,18]","F","2","0","0"
"2641","(18,21]","F","1","0","0"
"2642","(21,80]","M","1","0","0"
"2643","(16,18]","F","2","0","0"
"2644","(16,18]","F","3","0","0"
"2645","(18,21]","F","3","0","0"
"2646","(21,80]","M","1","0","0"
"2647","(16,18]","M","1","0","0"
"2648","(21,80]","F","1","1+","0"
"2649","(21,80]","M","1","0","0"
"2650","(16,18]","F","1","0","0"
"2651","(16,18]","F","1","0","0"
"2652","(16,18]","F","1","1+","0"
"2653","(21,80]","F","1","0","0"
"2654","(18,21]","M","1","0","0"
"2655","(16,18]","M","2","0","0"
"2656","(16,18]","M","1","0","0"
"2657","(21,80]","F","1","0","0"
"2658","(21,80]","F","2","0","0"
"2659","(16,18]","M","1","0","0"
"2660","(18,21]","F","1","0","0"
"2661","(21,80]","F","1","0","0"
"2662","(18,21]","M","2","0","0"
"2663","(18,21]","F","1","0","0"
"2664","(18,21]","M","1","0","0"
"2665","(18,21]","M","3","0","0"
"2666","(16,18]","M","1","1+","0"
"2667","(16,18]","M","1","0","0"
"2668","(18,21]","F","2","0","0"
"2669","(21,80]","F","1","0","0"
"2670","(16,18]","M","1","0","0"
"2671","(18,21]","F","1","0","0"
"2672","(18,21]","M","3","0","0"
"2673","(21,80]","F","2","0","0"
"2674","(18,21]","F","3","0","0"
"2675","(21,80]","F","1","0","0"
"2676","(21,80]","F","3","0","0"
"2677","(21,80]","F","2","0","0"
"2678","(18,21]","F","1","0","0"
"2679","(18,21]","M","2","0","0"
"2680","(16,18]","F","1","0","0"
"2681","(21,80]","F","3","0","0"
"2682","(18,21]","F","1","0","0"
"2683","(18,21]","F","1","0","0"
"2684","(21,80]","F","2","0","0"
"2685","(21,80]","F","1","0","0"
"2686","(16,18]","F","3","0","0"
"2687","(21,80]","F","1","0","0"
"2688","(21,80]","M","2","0","0"
"2689","(16,18]","F","2","0","0"
"2690","(16,18]","F","1","0","0"
"2691","(21,80]","F","1","0","0"
"2692","(18,21]","F","2","1+","0"
"2693","(21,80]","F","1","0","0"
"2694","(16,18]","F","1","1+","0"
"2695","(18,21]","M","3","0","0"
"2696","(21,80]","M","1","0","0"
"2697","(21,80]","F","3","0","0"
"2698","(16,18]","F","1","0","0"
"2699","(16,18]","M","2","0","0"
"2700","(18,21]","M","2","0","0"
"2701","(16,18]","M","2","0","0"
"2702","(18,21]","F","2","0","0"
"2703","(21,80]","F","1","0","0"
"2704","(21,80]","F","1","1+","0"
"2705","(16,18]","M","2","0","0"
"2706","(21,80]","F","1","0","0"
"2707","(18,21]","F","1","0","0"
"2708","(21,80]","F","1","0","0"
"2709","(18,21]","F","1","0","0"
"2710","(21,80]","F","1","0","0"
"2711","(16,18]","F","1","0","0"
"2712","(16,18]","F","2","0","0"
"2713","(21,80]","F","1","0","0"
"2714","(16,18]","M","3","0","0"
"2715","(16,18]","F","1","0","0"
"2716","(16,18]","M","1","0","0"
"2717","(16,18]","F","1","0","0"
"2718","(18,21]","F","1","0","0"
"2719","(18,21]","M","2","1+","0"
"2720","(16,18]","F","2","0","0"
"2721","(21,80]","F","3","0","0"
"2722","(21,80]","M","3","0","0"
"2723","(18,21]","F","1","0","0"
"2724","(18,21]","M","2","0","0"
"2725","(21,80]","F","3","0","0"
"2726","(21,80]","F","1","0","0"
"2727","(16,18]","M","1","0","0"
"2728","(18,21]","F","3","0","0"
"2729","(21,80]","F","1","0","0"
"2730","(16,18]","F","1","0","0"
"2731","(21,80]","F","3","1+","0"
"2732","(16,18]","M","2","1+","0"
"2733","(18,21]","F","3","0","0"
"2734","(16,18]","F","3","1+","0"
"2735","(21,80]","M","1","0","0"
"2736","(16,18]","M","1","0","0"
"2737","(21,80]","F","1","0","0"
"2738","(18,21]","M","1","0","0"
"2739","(21,80]","F","1","0","0"
"2740","(16,18]","F","1","1+","0"
"2741","(16,18]","M","1","0","0"
"2742","(16,18]","M","1","1+","0"
"2743","(18,21]","F","1","0","0"
"2744","(16,18]","M","2","0","0"
"2745","(18,21]","F","3","0","0"
"2746","(18,21]","F","2","0","0"
"2747","(21,80]","F","2","0","0"
"2748","(16,18]","F","2","0","0"
"2749","(18,21]","M","2","0","0"
"2750","(21,80]","F","2","0","0"
"2751","(21,80]","F","1","0","0"
"2752","(21,80]","M","1","0","0"
"2753","(16,18]","F","3","0","0"
"2754","(18,21]","M","1","0","0"
"2755","(16,18]","F","1","0","0"
"2756","(18,21]","M","3","0","0"
"2757","(16,18]","M","1","0","0"
"2758","(16,18]","F","2","0","0"
"2759","(21,80]","F","2","0","0"
"2760","(21,80]","F","1","0","0"
"2761","(16,18]","M","1","0","0"
"2762","(18,21]","F","1","0","0"
"2763","(21,80]","M","1","0","0"
"2764","(21,80]","F","1","0","0"
"2765","(16,18]","F","2","0","0"
"2766","(18,21]","F","1","0","0"
"2767","(21,80]","F","1","0","0"
"2768","(16,18]","M","1","0","0"
"2769","(16,18]","F","2","0","0"
"2770","(21,80]","F","2","0","0"
"2771","(21,80]","M","1","0","0"
"2772","(18,21]","F","2","0","0"
"2773","(18,21]","F","1","0","0"
"2774","(21,80]","F","1","0","0"
"2775","(21,80]","F","1","0","0"
"2776","(21,80]","M","1","1+","0"
"2777","(21,80]","F","2","0","0"
"2778","(16,18]","F","2","0","0"
"2779","(21,80]","M","1","0","0"
"2780","(16,18]","M","1","0","0"
"2781","(18,21]","F","1","0","0"
"2782","(21,80]","F","1","1+","0"
"2783","(18,21]","F","2","0","0"
"2784","(21,80]","F","1","0","0"
"2785","(21,80]","F","1","0","0"
"2786","(18,21]","F","1","0","0"
"2787","(18,21]","M","2","0","0"
"2788","(16,18]","F","1","0","0"
"2789","(16,18]","M","2","0","0"
"2790","(16,18]","M","2","0","0"
"2791","(21,80]","F","1","0","0"
"2792","(21,80]","F","1","0","0"
"2793","(21,80]","M","2","0","0"
"2794","(16,18]","F","3","0","0"
"2795","(18,21]","M","1","0","0"
"2796","(16,18]","F","1","0","0"
"2797","(16,18]","F","1","1+","0"
"2798","(16,18]","F","1","0","0"
"2799","(21,80]","M","3","0","0"
"2800","(18,21]","M","3","0","0"
"2801","(16,18]","F","1","1+","0"
"2802","(16,18]","M","1","1+","0"
"2803","(18,21]","F","1","0","0"
"2804","(18,21]","F","2","0","0"
"2805","(18,21]","F","1","0","0"
"2806","(18,21]","F","1","0","0"
"2807","(18,21]","F","3","0","0"
"2808","(16,18]","F","1","0","0"
"2809","(16,18]","F","1","0","0"
"2810","(21,80]","F","1","1+","0"
"2811","(21,80]","M","2","0","0"
"2812","(18,21]","M","2","0","0"
"2813","(16,18]","F","1","0","0"
"2814","(21,80]","F","2","0","0"
"2815","(16,18]","F","1","0","0"
"2816","(16,18]","M","1","0","0"
"2817","(21,80]","F","2","0","0"
"2818","(21,80]","F","1","0","0"
"2819","(18,21]","M","1","0","0"
"2820","(18,21]","M","1","0","0"
"2821","(18,21]","F","1","0","0"
"2822","(21,80]","F","2","0","0"
"2823","(16,18]","M","1","0","0"
"2824","(21,80]","F","1","0","0"
"2825","(21,80]","M","2","0","0"
"2826","(21,80]","M","1","0","0"
"2827","(18,21]","M","1","0","0"
"2828","(21,80]","M","1","0","0"
"2829","(16,18]","F","1","0","0"
"2830","(16,18]","M","1","0","0"
"2831","(21,80]","F","1","0","0"
"2832","(21,80]","F","2","0","0"
"2833","(16,18]","M","3","0","0"
"2834","(16,18]","M","3","0","0"
"2835","(18,21]","M","3","0","0"
"2836","(21,80]","F","3","0","0"
"2837","(16,18]","F","1","0","0"
"2838","(16,18]","M","1","0","0"
"2839","(16,18]","M","1","0","0"
"2840","(18,21]","F","3","0","0"
"2841","(16,18]","F","1","0","0"
"2842","(21,80]","F","1","0","0"
"2843","(16,18]","F","1","0","0"
"2844","(21,80]","F","1","0","0"
"2845","(21,80]","F","3","0","0"
"2846","(18,21]","F","1","0","0"
"2847","(16,18]","M","1","0","0"
"2848","(16,18]","F","1","0","0"
"2849","(21,80]","M","2","1+","0"
"2850","(16,18]","F","1","0","0"
"2851","(18,21]","M","2","0","0"
"2852","(16,18]","M","1","0","0"
"2853","(16,18]","F","1","1+","0"
"2854","(18,21]","F","1","0","0"
"2855","(16,18]","F","1","1+","0"
"2856","(16,18]","M","1","0","0"
"2857","(18,21]","F","1","0","0"
"2858","(16,18]","M","1","0","0"
"2859","(21,80]","M","2","0","0"
"2860","(21,80]","F","2","0","0"
"2861","(18,21]","F","1","0","0"
"2862","(18,21]","M","1","0","0"
"2863","(21,80]","F","2","0","0"
"2864","(21,80]","M","1","0","0"
"2865","(16,18]","M","2","0","0"
"2866","(18,21]","F","1","0","0"
"2867","(18,21]","F","1","0","0"
"2868","(21,80]","F","3","0","0"
"2869","(16,18]","M","1","0","0"
"2870","(21,80]","M","1","0","0"
"2871","(18,21]","F","2","0","0"
"2872","(16,18]","M","3","0","0"
"2873","(21,80]","F","3","0","0"
"2874","(16,18]","F","2","0","0"
"2875","(16,18]","F","3","0","0"
"2876","(18,21]","F","1","1+","0"
"2877","(18,21]","M","2","1+","0"
"2878","(16,18]","F","3","0","0"
"2879","(16,18]","F","1","0","0"
"2880","(16,18]","M","1","0","0"
"2881","(16,18]","F","1","0","0"
"2882","(16,18]","F","2","0","0"
"2883","(16,18]","M","1","0","0"
"2884","(16,18]","F","1","0","0"
"2885","(16,18]","M","1","0","0"
"2886","(18,21]","M","1","0","0"
"2887","(16,18]","F","3","0","0"
"2888","(16,18]","F","3","0","0"
"2889","(18,21]","F","3","0","0"
"2890","(18,21]","F","2","0","0"
"2891","(18,21]","F","1","0","0"
"2892","(21,80]","M","1","0","0"
"2893","(18,21]","F","3","0","0"
"2894","(21,80]","F","1","0","0"
"2895","(21,80]","F","1","0","0"
"2896","(16,18]","F","1","0","0"
"2897","(18,21]","F","2","0","0"
"2898","(16,18]","F","2","0","0"
"2899","(21,80]","F","1","0","0"
"2900","(21,80]","F","2","0","0"
"2901","(21,80]","M","2","0","0"
"2902","(16,18]","F","2","0","0"
"2903","(21,80]","F","2","0","0"
"2904","(21,80]","F","2","0","0"
"2905","(21,80]","F","1","0","0"
"2906","(16,18]","M","2","0","0"
"2907","(18,21]","F","3","0","0"
"2908","(18,21]","M","1","0","0"
"2909","(18,21]","F","1","0","0"
"2910","(21,80]","M","1","0","0"
"2911","(21,80]","M","2","0","0"
"2912","(18,21]","M","1","0","0"
"2913","(16,18]","F","2","0","0"
"2914","(18,21]","F","1","0","0"
"2915","(21,80]","M","3","0","0"
"2916","(16,18]","M","3","0","0"
"2917","(16,18]","F","1","0","0"
"2918","(21,80]","F","1","0","0"
"2919","(21,80]","F","1","0","0"
"2920","(21,80]","F","2","0","0"
"2921","(16,18]","F","2","0","0"
"2922","(18,21]","M","1","0","0"
"2923","(16,18]","F","1","0","0"
"2924","(21,80]","F","2","0","0"
"2925","(18,21]","M","1","0","0"
"2926","(21,80]","F","1","0","0"
"2927","(16,18]","F","1","1+","0"
"2928","(16,18]","F","1","0","0"
"2929","(21,80]","F","2","0","0"
"2930","(18,21]","F","1","0","0"
"2931","(21,80]","F","2","0","0"
"2932","(16,18]","M","1","0","0"
"2933","(18,21]","F","2","0","0"
"2934","(16,18]","M","3","0","0"
"2935","(16,18]","M","1","0","0"
"2936","(16,18]","M","1","0","0"
"2937","(16,18]","M","1","1+","0"
"2938","(16,18]","M","1","0","0"
"2939","(21,80]","F","1","0","0"
"2940","(21,80]","F","1","0","0"
"2941","(16,18]","F","2","0","0"
"2942","(16,18]","F","1","0","0"
"2943","(16,18]","M","1","0","0"
"2944","(18,21]","F","1","0","0"
"2945","(21,80]","F","1","0","0"
"2946","(16,18]","F","1","0","0"
"2947","(18,21]","M","1","0","0"
"2948","(21,80]","F","1","0","0"
"2949","(16,18]","F","2","0","0"
"2950","(16,18]","F","3","0","0"
"2951","(18,21]","F","1","0","0"
"2952","(16,18]","F","1","1+","0"
"2953","(18,21]","F","1","0","0"
"2954","(18,21]","M","2","0","0"
"2955","(21,80]","F","1","0","0"
"2956","(21,80]","F","1","0","0"
"2957","(21,80]","F","3","0","0"
"2958","(18,21]","F","3","0","0"
"2959","(21,80]","F","3","0","0"
"2960","(18,21]","M","2","0","0"
"2961","(16,18]","F","2","0","0"
"2962","(21,80]","F","1","0","0"
"2963","(16,18]","M","1","0","0"
"2964","(16,18]","F","3","0","0"
"2965","(16,18]","F","2","0","0"
"2966","(18,21]","F","3","0","0"
"2967","(18,21]","F","1","0","0"
"2968","(16,18]","M","1","0","0"
"2969","(16,18]","F","1","0","0"
"2970","(18,21]","M","1","0","0"
"2971","(21,80]","F","1","0","0"
"2972","(21,80]","M","1","0","0"
"2973","(21,80]","F","2","1+","0"
"2974","(16,18]","F","1","0","0"
"2975","(16,18]","F","1","0","0"
"2976","(18,21]","M","2","0","0"
"2977","(21,80]","F","1","0","0"
"2978","(21,80]","F","3","0","0"
"2979","(21,80]","F","1","0","0"
"2980","(21,80]","F","2","0","0"
"2981","(16,18]","M","3","0","0"
"2982","(16,18]","M","1","0","0"
"2983","(16,18]","F","2","0","0"
"2984","(21,80]","F","1","0","0"
"2985","(18,21]","F","1","0","0"
"2986","(21,80]","F","1","0","0"
"2987","(16,18]","F","1","0","0"
"2988","(21,80]","M","1","0","0"
"2989","(18,21]","F","3","0","0"
"2990","(18,21]","F","1","1+","0"
"2991","(18,21]","F","2","0","0"
"2992","(18,21]","M","1","0","0"
"2993","(21,80]","F","1","0","0"
"2994","(18,21]","M","2","0","0"
"2995","(18,21]","M","1","0","0"
"2996","(18,21]","F","2","0","0"
"2997","(18,21]","F","1","0","0"
"2998","(16,18]","M","1","0","0"
"2999","(21,80]","F","3","0","0"
"3000","(16,18]","M","3","0","0"
"3001","(21,80]","F","1","0","0"
"3002","(18,21]","F","1","0","0"
"3003","(21,80]","F","2","0","0"
"3004","(21,80]","F","1","0","0"
"3005","(18,21]","F","2","0","0"
"3006","(16,18]","F","1","0","0"
"3007","(16,18]","M","1","0","0"
"3008","(21,80]","F","3","0","0"
"3009","(21,80]","F","2","0","0"
"3010","(16,18]","M","1","0","0"
"3011","(21,80]","F","2","0","0"
"3012","(16,18]","M","1","0","0"
"3013","(16,18]","F","2","0","0"
"3014","(18,21]","F","1","0","0"
"3015","(16,18]","F","1","0","0"
"3016","(16,18]","F","1","0","0"
"3017","(16,18]","F","1","0","0"
"3018","(21,80]","F","2","0","0"
"3019","(18,21]","F","1","0","0"
"3020","(18,21]","M","2","0","0"
"3021","(16,18]","F","3","0","0"
"3022","(21,80]","F","1","0","0"
"3023","(18,21]","F","3","0","0"
"3024","(16,18]","F","1","0","0"
"3025","(16,18]","F","1","0","0"
"3026","(16,18]","F","1","0","0"
"3027","(16,18]","F","1","0","0"
"3028","(18,21]","F","2","0","0"
"3029","(16,18]","F","1","0","0"
"3030","(21,80]","F","2","0","0"
"3031","(18,21]","M","2","0","0"
"3032","(18,21]","F","1","0","0"
"3033","(21,80]","F","1","0","0"
"3034","(18,21]","M","1","0","0"
"3035","(21,80]","F","2","0","0"
"3036","(21,80]","F","1","0","0"
"3037","(21,80]","F","1","0","0"
"3038","(16,18]","F","1","0","0"
"3039","(16,18]","F","1","0","0"
"3040","(16,18]","F","2","0","0"
"3041","(21,80]","F","1","0","0"
"3042","(21,80]","M","2","1+","0"
"3043","(18,21]","M","1","1+","0"
"3044","(18,21]","F","1","0","0"
"3045","(21,80]","F","1","0","0"
"3046","(16,18]","F","2","0","0"
"3047","(16,18]","M","2","1+","0"
"3048","(16,18]","F","1","0","0"
"3049","(21,80]","F","1","0","0"
"3050","(16,18]","F","1","0","0"
"3051","(16,18]","F","1","0","0"
"3052","(18,21]","F","1","0","0"
"3053","(21,80]","M","1","0","0"
"3054","(16,18]","F","3","0","0"
"3055","(21,80]","F","2","0","0"
"3056","(16,18]","M","2","1+","0"
"3057","(18,21]","F","3","0","0"
"3058","(21,80]","F","1","0","0"
"3059","(16,18]","F","2","0","0"
"3060","(18,21]","F","1","0","0"
"3061","(16,18]","M","2","0","0"
"3062","(16,18]","M","1","0","0"
"3063","(21,80]","F","1","0","0"
"3064","(18,21]","F","3","0","0"
"3065","(16,18]","M","3","0","0"
"3066","(21,80]","F","2","0","0"
"3067","(21,80]","F","2","0","0"
"3068","(21,80]","M","1","0","0"
"3069","(16,18]","F","1","0","0"
"3070","(21,80]","F","1","0","0"
"3071","(21,80]","F","3","0","0"
"3072","(18,21]","F","1","0","0"
"3073","(18,21]","F","1","1+","0"
"3074","(18,21]","F","3","0","0"
"3075","(16,18]","M","3","0","0"
"3076","(21,80]","F","3","0","0"
"3077","(18,21]","M","1","0","0"
"3078","(16,18]","M","2","0","0"
"3079","(21,80]","M","3","0","0"
"3080","(18,21]","M","1","0","0"
"3081","(21,80]","F","1","0","0"
"3082","(21,80]","M","2","0","0"
"3083","(18,21]","F","1","1+","0"
"3084","(16,18]","F","1","0","0"
"3085","(21,80]","M","1","0","0"
"3086","(18,21]","F","1","0","0"
"3087","(21,80]","F","1","0","0"
"3088","(18,21]","F","3","0","0"
"3089","(21,80]","M","1","0","0"
"3090","(16,18]","M","2","0","0"
"3091","(18,21]","F","1","0","0"
"3092","(18,21]","F","1","0","0"
"3093","(18,21]","F","3","0","0"
"3094","(21,80]","F","1","0","0"
"3095","(18,21]","M","1","0","0"
"3096","(16,18]","F","3","0","0"
"3097","(21,80]","M","3","0","0"
"3098","(16,18]","F","3","0","0"
"3099","(21,80]","M","1","0","0"
"3100","(18,21]","F","3","0","0"
"3101","(16,18]","F","3","0","0"
"3102","(18,21]","F","1","0","0"
"3103","(21,80]","M","1","0","0"
"3104","(16,18]","F","2","0","0"
"3105","(21,80]","F","1","0","0"
"3106","(18,21]","F","1","1+","0"
"3107","(18,21]","M","1","0","0"
"3108","(21,80]","F","1","0","0"
"3109","(21,80]","M","2","0","0"
"3110","(16,18]","M","2","0","0"
"3111","(21,80]","F","1","0","0"
"3112","(16,18]","M","1","0","0"
"3113","(16,18]","F","1","0","0"
"3114","(18,21]","F","3","0","0"
"3115","(16,18]","M","1","0","0"
"3116","(21,80]","M","1","0","0"
"3117","(21,80]","F","1","0","0"
"3118","(21,80]","F","2","0","0"
"3119","(18,21]","M","1","0","0"
"3120","(16,18]","M","1","0","0"
"3121","(18,21]","F","3","0","0"
"3122","(16,18]","F","1","0","0"
"3123","(16,18]","F","1","0","0"
"3124","(18,21]","M","2","0","0"
"3125","(21,80]","F","1","0","0"
"3126","(21,80]","F","1","0","0"
"3127","(21,80]","F","3","0","0"
"3128","(18,21]","F","1","0","0"
"3129","(16,18]","F","2","0","0"
"3130","(16,18]","M","1","0","0"
"3131","(21,80]","F","1","0","0"
"3132","(21,80]","M","1","0","0"
"3133","(21,80]","F","1","0","0"
"3134","(21,80]","F","2","0","0"
"3135","(16,18]","M","2","0","0"
"3136","(21,80]","F","1","0","0"
"3137","(21,80]","F","1","0","0"
"3138","(16,18]","F","3","0","0"
"3139","(21,80]","F","1","0","0"
"3140","(21,80]","F","1","0","0"
"3141","(18,21]","F","3","0","0"
"3142","(16,18]","F","1","0","0"
"3143","(16,18]","M","2","0","0"
"3144","(21,80]","F","1","0","0"
"3145","(16,18]","M","1","0","0"
"3146","(18,21]","M","1","0","0"
"3147","(16,18]","F","2","0","0"
"3148","(21,80]","M","1","0","0"
"3149","(21,80]","F","1","0","0"
"3150","(21,80]","F","2","0","0"
"3151","(16,18]","F","2","0","0"
"3152","(21,80]","F","2","0","0"
"3153","(21,80]","F","1","0","0"
"3154","(21,80]","F","2","0","0"
"3155","(16,18]","M","1","0","0"
"3156","(16,18]","F","2","0","0"
"3157","(21,80]","M","1","0","0"
"3158","(21,80]","F","2","0","0"
"3159","(21,80]","F","1","0","0"
"3160","(16,18]","M","2","1+","0"
"3161","(16,18]","M","2","0","0"
"3162","(18,21]","F","2","0","0"
"3163","(21,80]","F","3","0","0"
"3164","(16,18]","M","1","1+","0"
"3165","(16,18]","F","1","0","0"
"3166","(16,18]","F","1","0","0"
"3167","(21,80]","F","1","0","0"
"3168","(21,80]","F","3","0","0"
"3169","(16,18]","F","1","0","0"
"3170","(18,21]","F","2","0","0"
"3171","(21,80]","F","1","0","0"
"3172","(18,21]","F","1","0","0"
"3173","(21,80]","M","1","0","0"
"3174","(21,80]","F","3","0","0"
"3175","(16,18]","F","2","0","0"
"3176","(16,18]","F","1","0","0"
"3177","(18,21]","F","1","1+","0"
"3178","(16,18]","M","3","0","0"
"3179","(16,18]","F","3","0","0"
"3180","(16,18]","M","1","0","0"
"3181","(16,18]","F","1","0","0"
"3182","(16,18]","F","3","0","0"
"3183","(16,18]","M","2","0","0"
"3184","(21,80]","F","1","0","0"
"3185","(16,18]","F","2","0","0"
"3186","(16,18]","F","1","0","0"
"3187","(18,21]","F","1","0","0"
"3188","(18,21]","M","3","0","0"
"3189","(16,18]","F","1","0","0"
"3190","(16,18]","F","1","0","0"
"3191","(21,80]","M","1","0","0"
"3192","(16,18]","F","2","0","0"
"3193","(16,18]","F","1","0","0"
"3194","(16,18]","M","1","0","0"
"3195","(18,21]","F","1","0","0"
"3196","(18,21]","M","1","0","0"
"3197","(21,80]","F","1","0","0"
"3198","(21,80]","M","1","0","0"
"3199","(16,18]","F","3","0","0"
"3200","(21,80]","F","3","0","0"
"3201","(18,21]","F","3","0","0"
"3202","(21,80]","M","1","0","0"
"3203","(16,18]","M","1","1+","0"
"3204","(16,18]","F","1","0","0"
"3205","(21,80]","F","1","0","0"
"3206","(18,21]","F","2","0","0"
"3207","(16,18]","F","1","0","0"
"3208","(16,18]","F","1","0","0"
"3209","(21,80]","F","1","0","0"
